hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
0,1.0,178,0,33,10,1,4,2,0,0,,2.0,0,1,0,4.0,0,0,5.0,0.0,0.0,119.25,0.0,0.0
0,1.0,158,0,28,11,2,3,2,0,0,0.0,0.0,0,2,0,0.0,0,0,250.0,0.0,3.0,99.7,0.0,1.0
0,1.0,235,0,28,11,2,3,2,0,0,2.0,2.0,0,2,0,0.0,0,0,240.0,0.0,0.0,112.0,0.0,1.0
0,1.0,244,0,36,2,2,5,2,0,0,,2.0,0,24,0,0.0,0,0,96.0,0.0,3.0,8.0,0.0,0.0
0,1.0,246,0,36,5,2,5,2,0,0,,2.0,0,1,0,0.0,0,0,96.0,0.0,3.0,58.95,0.0,0.0
0,1.0,253,0,37,12,2,5,2,0,0,,2.0,0,1,0,0.0,0,3,96.0,0.0,0.0,58.95,0.0,0.0
0,1.0,260,0,38,19,2,5,2,0,0,,2.0,0,1,0,0.0,0,3,96.0,0.0,0.0,54.99,0.0,0.0
0,1.0,267,0,39,26,2,5,2,0,0,,2.0,0,1,0,0.0,0,3,96.0,0.0,0.0,54.99,0.0,0.0
0,1.0,274,0,40,3,2,5,2,0,0,,2.0,0,1,0,0.0,0,3,96.0,0.0,0.0,36.05,0.0,0.0
0,1.0,196,0,29,16,0,3,2,0,0,2.0,2.0,0,1,0,0.0,0,0,240.0,0.0,0.0,164.0,0.0,0.0
0,1.0,160,0,32,3,1,3,2,0,0,0.0,0.0,0,1,0,,0,0,250.0,0.0,0.0,164.15,0.0,1.0
0,1.0,186,0,28,7,4,10,2,0,0,,2.0,0,1,0,4.0,0,0,143.0,0.0,1.0,82.88,0.0,0.0
0,1.0,207,0,39,26,1,1,2,0,0,,2.0,0,1,0,0.0,0,0,208.0,0.0,0.0,34.0,0.0,0.0
0,1.0,134,0,30,22,2,4,2,1,0,,2.0,0,1,0,4.0,0,0,95.0,0.0,0.0,149.06,0.0,0.0
0,1.0,183,0,28,6,2,5,1,0,0,2.0,2.0,0,1,0,0.0,0,0,240.0,0.0,3.0,79.2,0.0,2.0
0,1.0,144,0,27,3,0,2,2,0,0,2.0,2.0,0,1,0,0.0,0,0,240.0,0.0,0.0,123.0,0.0,1.0
0,0.0,150,0,27,2,2,4,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,55.68,0.0,0.0
0,0.0,183,0,27,4,0,1,2,0,0,,2.0,0,0,0,0.0,0,0,142.0,0.0,1.0,55.68,0.0,0.0
0,0.0,181,0,27,1,0,4,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,153.0,0.0,1.0
0,0.0,126,0,27,1,0,4,2,0,0,,2.0,0,0,0,0.0,0,0,253.0,0.0,0.0,62.5,0.0,0.0
0,0.0,116,0,27,3,0,2,3,0,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,201.0,1.0,1.0
0,0.0,135,0,27,4,1,1,2,0,0,0.0,0.0,0,0,0,4.0,0,0,250.0,0.0,0.0,154.0,1.0,0.0
0,0.0,0,0,28,5,1,0,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,2.0,153.0,0.0,0.0
0,1.0,197,0,36,1,1,5,2,0,0,2.0,2.0,0,1,0,0.0,0,0,240.0,0.0,0.0,123.0,0.0,1.0
0,1.0,279,0,41,8,2,5,2,0,0,,2.0,0,1,0,0.0,0,0,142.0,0.0,3.0,63.4,0.0,0.0
0,0.0,145,0,27,1,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,115.0,0.0,1.0,82.35,0.0,0.0
0,0.0,127,0,27,2,2,4,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,55.68,0.0,1.0
0,0.0,149,0,27,1,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,55.68,0.0,0.0
0,0.0,149,0,27,1,2,5,2,1,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,69.6,0.0,1.0
0,0.0,139,0,28,5,2,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,122.7,1.0,1.0
0,1.0,239,0,38,19,1,1,2,0,0,,2.0,0,3,0,0.0,0,0,248.0,0.0,3.0,34.0,0.0,0.0
0,1.0,246,0,36,5,2,5,2,0,0,,2.0,0,1,0,0.0,0,0,96.0,0.0,3.0,58.95,0.0,0.0
0,1.0,260,0,38,19,2,5,2,0,0,,2.0,0,1,0,0.0,0,3,96.0,0.0,0.0,54.99,0.0,0.0
0,0.0,145,0,27,4,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,123.0,1.0,1.0
0,0.0,152,0,27,2,2,5,1,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,60.35,0.0,2.0
0,0.0,152,0,27,2,2,5,1,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,60.35,0.0,2.0
0,0.0,183,0,28,6,1,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,3.0,100.8,0.0,2.0
0,0.0,226,0,27,2,2,5,2,0,0,,2.0,0,0,0,4.0,0,0,156.0,0.0,1.0,87.75,0.0,0.0
0,0.0,128,0,28,5,2,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,108.9,1.0,0.0
0,0.0,147,0,28,7,0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,134.0,0.0,0.0,58.95,0.0,0.0
0,0.0,121,0,27,3,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,115.0,0.0,1.0,58.95,0.0,1.0
0,0.0,121,0,27,3,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,115.0,0.0,1.0,88.95,0.0,1.0
0,0.0,20,0,28,9,0,1,1,0,0,1.0,1.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,80.0,0.0,0.0
0,0.0,2,0,28,9,0,1,1,0,0,1.0,1.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,134.0,0.0,0.0
0,0.0,183,0,27,4,2,4,2,0,0,,2.0,0,0,0,0.0,0,0,142.0,0.0,1.0,55.68,0.0,0.0
0,0.0,230,0,28,6,1,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,123.0,0.0,2.0
0,0.0,186,0,28,7,0,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,123.0,0.0,1.0
0,0.0,103,0,28,5,2,3,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,99.7,0.0,1.0
0,0.0,186,0,28,7,0,4,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,154.0,0.0,1.0
0,0.0,186,0,28,7,0,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,123.0,0.0,2.0
0,0.0,185,0,28,6,1,4,1,0,0,,2.0,0,0,0,0.0,0,0,142.0,0.0,1.0,49.3,0.0,0.0
0,0.0,158,0,27,4,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,154.0,0.0,0.0
0,0.0,183,0,28,5,2,4,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,77.78,0.0,0.0
0,0.0,151,0,28,7,0,4,2,2,0,0.0,0.0,0,0,0,,0,0,214.65992721391024,0.0,0.0,157.25,0.0,3.0
0,0.0,127,0,27,4,2,5,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,96.9,0.0,0.0
0,0.0,151,0,28,7,0,4,2,2,0,0.0,0.0,0,0,0,,0,0,214.65992721391024,0.0,0.0,157.25,0.0,3.0
0,0.0,151,0,28,7,0,4,2,1,0,0.0,0.0,0,0,0,4.0,0,0,250.0,0.0,0.0,141.2,1.0,1.0
0,1.0,164,0,28,11,2,5,2,0,0,0.0,0.0,0,0,0,4.0,0,0,214.65992721391024,0.0,0.0,115.0,0.0,0.0
0,0.0,58,0,27,4,2,6,2,0,0,0.0,0.0,0,0,0,3.0,0,0,214.65992721391024,0.0,0.0,112.5,0.0,4.0
0,0.0,143,0,28,9,0,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,100.8,1.0,0.0
0,0.0,123,0,28,5,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,196.0,0.0,0.0,58.95,0.0,1.0
0,0.0,184,0,28,5,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,55.68,0.0,0.0
0,0.0,130,0,28,5,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,196.0,0.0,0.0,82.35,1.0,0.0
0,0.0,130,0,27,4,2,6,2,0,0,,2.0,0,0,0,3.0,0,0,196.0,0.0,0.0,96.95,1.0,1.0
0,0.0,130,0,27,4,2,6,1,0,0,,2.0,0,0,0,0.0,0,0,196.0,0.0,0.0,64.9,0.0,1.0
0,0.0,134,0,28,8,0,4,2,0,0,0.0,0.0,0,0,0,3.0,0,0,250.0,0.0,0.0,84.15,0.0,0.0
0,0.0,123,0,28,10,0,2,3,0,0,,2.0,0,0,0,0.0,0,0,149.0,0.0,0.0,114.69,0.0,1.0
0,0.0,129,0,28,9,1,3,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,55.68,0.0,0.0
0,0.0,143,0,28,9,1,3,2,0,0,,2.0,0,0,0,0.0,0,0,26.0,0.0,1.0,58.23,0.0,1.0
0,0.0,135,0,28,8,1,4,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,55.68,0.0,0.0
0,0.0,159,0,28,6,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,6.0,0.0,0.0,71.55,0.0,0.0
0,0.0,84,0,27,2,3,8,3,0,0,,2.0,0,0,0,4.0,0,0,5.0,0.0,0.0,199.5,1.0,1.0
0,0.0,1,0,29,12,1,0,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,88.2,1.0,1.0
0,0.0,6,0,29,12,1,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,123.0,0.0,2.0
0,0.0,30,0,28,6,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,155.0,0.0,0.0
0,0.0,158,0,28,6,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,110.7,0.0,1.0
0,0.0,142,0,27,2,3,8,2,0,0,,2.0,0,0,0,3.0,0,0,69.0,0.0,1.0,89.68,0.0,0.0
0,0.0,143,0,28,9,1,3,3,0,0,,2.0,0,0,0,0.0,0,0,26.0,0.0,1.0,78.6,0.0,2.0
0,0.0,157,0,27,4,4,6,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,55.68,0.0,0.0
0,0.0,118,0,28,7,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,6.0,0.0,0.0,55.68,0.0,1.0
0,1.0,165,0,32,3,1,2,2,2,0,2.0,2.0,0,1,0,,0,0,240.0,0.0,0.0,199.0,0.0,3.0
0,0.0,2,0,29,13,1,0,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,117.9,0.0,1.0
0,1.0,159,0,32,2,2,4,2,1,0,,2.0,0,1,0,3.0,0,0,15.0,0.0,0.0,134.1,0.0,1.0
0,1.0,65,0,29,15,2,5,2,0,0,0.0,0.0,0,0,0,4.0,0,0,214.65992721391024,0.0,0.0,107.57,0.0,0.0
0,0.0,162,0,28,7,2,7,2,0,0,,2.0,0,0,0,3.0,0,0,142.0,0.0,1.0,110.7,0.0,1.0
0,0.0,189,0,28,9,2,5,2,0,0,0.0,0.0,0,0,0,0.0,0,0,5.0,0.0,0.0,96.3,0.0,0.0
0,0.0,155,0,28,5,4,7,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,88.4,0.0,0.0
0,0.0,152,0,27,2,4,10,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,88.4,0.0,0.0
0,0.0,59,0,29,14,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,75.46,0.0,2.0
0,0.0,59,0,29,14,0,2,3,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,97.25,0.0,3.0
0,0.0,127,0,27,2,4,10,2,0,0,,2.0,0,0,0,3.0,0,0,243.0,0.0,1.0,104.55,0.0,1.0
0,0.0,188,0,28,9,2,5,3,0,0,,2.0,0,0,0,3.0,0,0,96.0,0.0,0.0,159.74,0.0,0.0
0,0.0,115,0,28,5,4,7,2,0,0,,2.0,0,0,0,0.0,0,0,69.0,0.0,1.0,113.05,0.0,0.0
0,0.0,0,0,29,15,0,1,2,0,0,0.0,0.0,0,0,0,4.0,0,0,214.65992721391024,0.0,0.0,154.0,1.0,0.0
0,0.0,2,0,29,15,0,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,131.0,0.0,1.0
0,0.0,129,0,28,10,2,4,2,0,0,,2.0,0,0,0,3.0,0,0,5.0,0.0,0.0,157.5,1.0,0.0
0,0.0,134,0,28,9,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,88.4,0.0,2.0
0,0.0,134,0,28,9,2,5,1,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,88.4,0.0,1.0
0,0.0,158,0,28,11,2,3,2,0,0,0.0,0.0,0,0,0,0.0,0,0,250.0,0.0,3.0,99.7,0.0,1.0
0,0.0,129,0,28,10,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,40.0,0.0,1.0,110.7,0.0,0.0
0,0.0,151,0,28,10,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,40.0,0.0,1.0,104.55,0.0,0.0
0,0.0,237,0,29,13,1,3,2,0,0,,2.0,0,0,0,3.0,0,0,40.0,0.0,1.0,128.35,0.0,0.0
0,0.0,237,0,29,13,1,3,2,0,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,169.0,0.0,1.0
0,0.0,185,0,28,8,2,7,2,0,0,,2.0,0,0,0,0.0,0,0,142.0,0.0,1.0,90.95,0.0,0.0
0,0.0,108,0,28,11,2,4,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,196.0,0.0,1.0
0,0.0,62,0,29,15,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,106.5,0.0,1.0
0,0.0,185,0,28,6,3,8,2,0,0,,2.0,0,0,0,0.0,0,0,128.0,0.0,1.0,90.95,0.0,0.0
0,0.0,237,0,29,13,1,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.5,0.0,1.0
0,0.0,5,0,29,15,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,119.25,1.0,1.0
0,0.0,184,0,28,7,2,9,2,0,0,,2.0,0,0,0,0.0,0,0,143.0,0.0,1.0,110.5,0.0,0.0
0,0.0,0,0,29,17,0,1,2,0,0,0.0,0.0,0,0,0,,0,0,214.65992721391024,0.0,0.0,179.0,0.0,0.0
0,0.0,0,0,29,17,0,1,2,0,0,0.0,0.0,0,0,0,3.0,0,0,214.65992721391024,0.0,0.0,154.0,0.0,0.0
0,0.0,0,0,29,16,0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,124.5,0.0,2.0
0,0.0,94,0,29,16,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,115.5,1.0,1.0
0,0.0,188,0,28,11,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,40.0,0.0,1.0,106.15,0.0,0.0
0,0.0,137,0,28,11,2,5,2,0,0,0.0,0.0,0,0,0,3.0,0,0,250.0,0.0,0.0,130.9,1.0,0.0
0,0.0,29,0,29,17,0,1,2,0,0,,2.0,0,0,0,4.0,0,0,5.0,0.0,0.0,131.2,0.0,0.0
0,0.0,184,0,27,4,4,11,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,90.95,0.0,0.0
0,0.0,93,0,28,5,4,10,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,88.4,0.0,1.0
0,0.0,162,0,29,12,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,110.5,0.0,0.0
0,0.0,98,0,29,16,0,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,159.0,1.0,2.0
0,0.0,172,0,29,12,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,6.0,0.0,0.0,119.7,0.0,0.0
0,0.0,2,0,29,16,0,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,147.67,1.0,0.0
0,0.0,6,0,29,16,0,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,102.65,1.0,1.0
0,0.0,10,0,29,16,0,3,2,0,0,0.0,0.0,0,0,0,0.0,0,0,250.0,0.0,0.0,134.0,1.0,0.0
0,0.0,3,0,29,17,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,125.5,0.0,1.0
0,0.0,41,0,29,16,1,3,1,0,0,2.0,2.0,0,0,0,3.0,0,0,242.0,0.0,0.0,135.0,0.0,0.0
0,0.0,41,0,30,19,1,0,2,0,0,,2.0,0,0,0,0.0,0,0,175.0,0.0,0.0,92.0,0.0,0.0
0,0.0,25,0,29,17,1,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,250.0,0.0,0.0,145.0,0.0,0.0
0,0.0,131,0,29,13,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,113.05,0.0,1.0
0,0.0,0,0,30,19,1,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,98.0,0.0,0.0
0,0.0,17,0,29,16,1,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,139.75,1.0,1.0
0,0.0,0,0,30,19,1,0,2,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,2.0,103.18,0.0,0.0
0,0.0,0,0,30,19,1,0,3,0,0,0.0,0.0,0,0,0,0.0,0,0,250.0,0.0,0.0,128.0,1.0,0.0
0,0.0,130,0,28,10,3,7,2,0,0,,2.0,0,0,0,3.0,0,0,40.0,0.0,1.0,134.1,0.0,0.0
0,0.0,0,0,30,19,1,0,3,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,155.5,0.0,0.0
0,0.0,0,0,30,20,1,0,2,0,0,0.0,0.0,0,0,0,,0,0,214.65992721391024,0.0,0.0,153.0,0.0,0.0
0,0.0,6,0,30,20,1,0,2,0,0,0.0,0.0,0,0,0,4.0,0,0,214.65992721391024,0.0,0.0,176.0,1.0,0.0
0,0.0,133,0,29,13,3,5,2,0,0,,2.0,0,0,0,4.0,0,0,156.0,0.0,1.0,112.63,0.0,0.0
0,0.0,29,0,29,18,2,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,120.6,1.0,0.0
0,0.0,29,0,29,18,2,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,120.6,0.0,0.0
0,0.0,0,0,29,16,2,3,2,0,0,2.0,2.0,0,0,0,,0,0,241.0,0.0,0.0,126.28,0.0,0.0
0,0.0,133,0,29,13,3,5,2,0,0,,2.0,0,0,0,4.0,0,0,156.0,0.0,1.0,142.63,0.0,1.0
0,0.0,59,0,29,16,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,147.0,0.0,0.0
0,0.0,35,0,29,16,2,4,2,0,0,2.0,2.0,0,0,0,3.0,0,0,241.0,0.0,0.0,109.3,0.0,1.0
0,0.0,35,0,29,16,2,4,2,0,0,2.0,2.0,0,0,0,3.0,0,0,241.0,0.0,0.0,109.3,0.0,2.0
0,0.0,241,0,29,17,2,3,2,0,0,,2.0,0,0,0,4.0,0,0,40.0,0.0,1.0,112.63,0.0,0.0
0,0.0,86,0,28,8,4,10,2,0,0,,2.0,0,0,0,3.0,0,0,5.0,0.0,0.0,83.79,1.0,0.0
0,0.0,194,0,29,14,2,7,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,156.22,0.0,1.0
0,0.0,161,0,29,13,3,7,2,2,0,0.0,0.0,0,0,0,,0,0,214.65992721391024,0.0,0.0,232.0,0.0,3.0
0,0.0,104,0,29,16,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,88.4,0.0,0.0
0,0.0,22,0,29,16,2,5,2,0,0,0.0,0.0,0,0,0,,0,0,250.0,0.0,0.0,160.0,0.0,0.0
0,0.0,157,0,30,20,1,2,2,0,0,,2.0,0,0,0,0.0,0,0,142.0,0.0,1.0,97.1,1.0,0.0
0,0.0,13,0,30,22,0,1,2,1,0,2.0,2.0,0,0,0,,0,0,241.0,0.0,0.0,193.81,1.0,1.0
0,0.0,50,0,30,23,2,6,2,1,0,2.0,2.0,0,0,0,3.0,0,0,8.0,0.0,1.0,134.75,1.0,1.0
0,0.0,0,0,30,22,0,1,1,0,0,1.0,1.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,114.0,0.0,0.0
0,0.0,97,0,30,21,0,2,3,1,0,0.0,0.0,0,0,0,,0,0,250.0,0.0,0.0,162.0,1.0,0.0
0,0.0,201,0,30,24,2,4,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,90.95,0.0,1.0
0,0.0,36,0,29,15,2,7,3,0,0,,2.0,0,0,0,4.0,0,0,95.0,0.0,0.0,206.22,0.0,0.0
0,0.0,93,0,29,18,2,4,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,145.0,0.0,0.0
0,0.0,45,0,30,19,2,3,1,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,84.12,0.0,0.0
0,0.0,126,0,29,16,2,6,2,0,0,,2.0,0,0,0,0.0,0,0,242.0,0.0,0.0,154.8,1.0,1.0
0,0.0,44,0,30,20,1,3,2,0,0,2.0,2.0,0,0,0,4.0,0,0,241.0,0.0,0.0,115.85,0.0,0.0
0,0.0,40,0,30,21,0,3,2,0,0,2.0,2.0,0,0,0,,0,0,241.0,0.0,0.0,123.2,0.0,1.0
0,0.0,42,0,30,20,1,3,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,145.0,1.0,0.0
0,0.0,64,0,30,21,0,3,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,177.0,0.0,0.0
0,0.0,1,0,30,21,0,3,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,177.0,0.0,0.0
0,0.0,190,0,28,10,4,10,2,0,0,,2.0,0,0,0,4.0,0,0,156.0,0.0,1.0,112.63,0.0,0.0
0,0.0,3,0,30,23,0,1,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,154.0,0.0,2.0
0,0.0,151,0,29,14,2,8,2,0,0,,2.0,0,0,0,3.0,0,0,156.0,0.0,1.0,104.55,0.0,0.0
0,0.0,37,0,30,19,2,3,2,0,0,0.0,0.0,0,0,0,3.0,0,0,250.0,0.0,0.0,146.95,0.0,2.0
0,0.0,35,0,30,21,0,3,2,2,0,2.0,2.0,0,0,0,,0,0,242.0,0.0,0.0,169.0,1.0,1.0
0,0.0,68,0,30,20,1,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,135.0,0.0,2.0
0,0.0,0,0,30,23,0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,134.0,0.0,0.0
0,0.0,65,0,29,15,2,7,2,0,0,,2.0,0,0,0,0.0,0,0,175.0,0.0,0.0,142.48,0.0,0.0
0,0.0,44,0,30,22,0,2,2,1,0,2.0,2.0,0,0,0,,0,0,241.0,0.0,0.0,187.11,1.0,0.0
0,0.0,0,0,30,23,0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,134.0,0.0,0.0
0,0.0,106,0,30,21,0,3,2,0,0,,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,88.55,0.0,1.0
0,0.0,2,0,30,23,0,1,1,0,0,1.0,1.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,114.0,0.0,0.0
0,0.0,1,0,29,18,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,191.0,0.0,1.0
0,0.0,70,0,30,22,0,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,167.0,1.0,1.0
0,0.0,96,0,30,19,2,4,2,0,0,,2.0,0,0,0,0.0,0,0,5.0,0.0,0.0,119.7,0.0,2.0
0,0.0,96,0,29,18,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,5.0,0.0,0.0,96.3,0.0,0.0
0,0.0,44,0,29,18,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,115.0,0.0,0.0
0,0.0,51,0,30,22,0,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,103.5,0.0,1.0
0,0.0,51,0,30,22,0,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,135.0,1.0,1.0
0,0.0,94,0,30,19,2,4,2,0,0,0.0,0.0,0,0,0,0.0,0,0,250.0,0.0,0.0,145.0,0.0,1.0
0,0.0,10,0,30,20,1,4,2,0,0,0.0,0.0,0,0,0,4.0,0,0,214.65992721391024,0.0,0.0,164.0,1.0,0.0
0,0.0,63,0,30,20,1,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,242.0,0.0,0.0,115.0,0.0,1.0
0,0.0,54,0,30,22,0,3,3,0,0,2.0,2.0,0,0,0,3.0,0,0,242.0,0.0,0.0,163.3,0.0,2.0
0,0.0,153,0,30,19,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,142.0,0.0,1.0,97.1,0.0,1.0
0,0.0,22,0,30,24,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,165.0,1.0,2.0
0,0.0,39,0,30,22,0,4,2,0,0,,2.0,0,0,0,0.0,0,0,156.0,0.0,1.0,101.65,0.0,2.0
0,0.0,57,0,29,18,2,6,2,0,0,,2.0,0,0,0,0.0,0,0,196.0,0.0,3.0,135.0,0.0,1.0
0,0.0,57,0,29,18,2,6,2,0,0,,2.0,0,0,0,0.0,0,0,196.0,0.0,3.0,135.0,0.0,1.0
0,0.0,8,0,30,24,0,2,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,164.0,1.0,1.0
0,0.0,38,0,30,24,0,2,2,0,0,,2.0,0,0,0,0.0,0,0,196.0,0.0,0.0,157.0,0.0,0.0
0,0.0,67,0,30,20,1,5,2,0,1,0.0,0.0,0,0,0,3.0,0,0,214.65992721391024,0.0,0.0,135.0,0.0,2.0
0,0.0,51,0,30,22,0,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,147.0,0.0,0.0,101.68,0.0,0.0
0,0.0,33,0,30,23,0,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,3.0,184.0,0.0,1.0
